441	73696.408341	73696.251682	0.999998
442	76425.153849	76425.014451	0.999998
443	79248.389509	79248.267413	0.999998
444	82169.161442	82169.056687	0.999999
445	85190.606727	85190.519343	0.999999
446	88315.955896	88315.885911	0.999999
447	91548.535501	91548.482935	0.999999
448	94891.770739	94891.735609	1.000000
449	98349.188148	98349.170465	1.000000
450	101924.418369	101924.418137	1.000000
451	105621.198970	105621.216191	1.000000
452	109443.377352	109443.412019	1.000000
453	113394.913717	113394.965820	1.000000
454	117479.884114	117479.953638	1.000001
455	121702.483562	121702.570484	1.000001
456	126067.029243	126067.133538	1.000001
457	130577.963782	130578.085418	1.000001
458	135239.858601	135239.997541	1.000001
459	140057.417358	140057.573559	1.000001
460	145035.479470	145035.652885	1.000001
461	150179.023721	150179.214297	1.000001
462	155493.171954	155493.379633	1.000001
463	160983.192863	160983.417582	1.000001
464	166654.505868	166654.747558	1.000001
465	172512.685079	172512.943667	1.000001
466	178563.463374	178563.738781	1.000002
467	184812.736553	184813.028695	1.000002
468	191266.567607	191266.876395	1.000002
469	197931.191082	197931.516422	1.000002
470	204813.017552	204813.359345	1.000002
471	211918.638191	211918.996333	1.000002
472	219254.829463	219255.203845	1.000002
473	226828.557918	226828.948425	1.000002
474	234646.985098	234647.391612	1.000002
475	242717.472571	242717.894968	1.000002
476	251047.587069	251048.025220	1.000002
477	259645.105757	259645.559529	1.000002
478	268518.021622	268518.490876	1.000002
479	277674.548989	277675.033583	1.000002
480	287123.129163	287123.628949	1.000002
481	296872.436211	296872.951037	1.000002
482	306931.382866	306931.912574	1.000002
483	317309.126579	317309.671009	1.000002
484	328015.075706	328015.634692	1.000002
485	339058.895840	339059.469212	1.000002
486	350450.516288	350451.103871	1.000002
487	362200.136695	362200.738309	1.000002
488	374318.233826	374318.849290	1.000002
489	386815.568501	386816.197626	1.000002
490	399703.192684	399703.835278	1.000002
491	412992.456740	412993.112609	1.000002
492	426695.016858	426695.685800	1.000002
493	440822.842633	440823.524446	1.000002
494	455388.224836	455388.919311	1.000002
495	470403.783344	470404.490270	1.000002
496	485882.475260	485883.194423	1.000001
497	501837.603213	501838.334392	1.000001
498	518282.823841	518283.566814	1.000001
499	535232.156471	535232.911012	1.000001
500	552699.991990	552700.757869	1.000001
501	570701.101915	570701.878899	1.000001
502	589250.647665	589251.435516	1.000001
503	608364.190039	608364.988519	1.000001
504	628057.698909	628058.507774	1.000001
505	648347.563123	648348.382126	1.000001
506	669250.600629	669251.429521	1.000001
507	690784.068824	690784.907353	1.000001
508	712965.675130	712966.523039	1.000001
509	735813.587803	735814.444835	1.000001
510	759346.446979	759347.312873	1.000001
511	783583.375967	783584.250459	1.000001
512	808543.992777	808544.875601	1.000001
513	834248.421917	834249.312803	1.000001
514	860717.306429	860718.205107	1.000001
515	887971.820203	887972.726399	1.000001
516	916033.680547	916034.593984	1.000001
517	944925.161033	944926.081434	1.000001
518	974669.104624	974670.031708	1.000001
519	1005288.937079	1005289.870564	1.000001
520	1036808.680651	1036809.620252	1.000001
521	1069252.968073	1069253.913504	1.000001
522	1102647.056856	1102648.007830	1.000001
523	1137016.843881	1137017.800107	1.000001
524	1172388.880307	1172389.841494	1.000001
525	1208790.386800	1208791.352656	1.000001
526	1246249.269085	1246250.239315	1.000001
527	1284794.133822	1284795.108131	1.000001
528	1324454.304832	1324455.282923	1.000001
529	1365259.839649	1365260.821225	1.000001
530	1407241.546440	1407242.531201	1.000001
531	1450431.001266	1450431.988912	1.000001
532	1494860.565717	1494861.555947	1.000001
533	1540563.404912	1540564.397425	1.000001
534	1587573.505878	1587574.500371	1.000001
535	1635925.696313	1635926.692484	1.000001
536	1685655.663742	1685656.661287	1.000001
537	1736799.975071	1736800.973686	1.000001
538	1789396.096547	1789397.095928	1.000001
539	1843482.414136	1843483.413979	1.000001
540	1899098.254321	1899099.254321	1.000001
541	1956283.905329	1956284.905181	1.000001
542	2015080.638796	2015081.638196	1.000000
543	2075530.731884	2075531.730528	1.000000
544	2137677.489849	2137678.487433	1.000000
545	2201565.269068	2201566.265287	1.000000
546	2267239.500547	2267240.495098	1.000000
547	2334746.713902	2334747.706483	1.000000
548	2404134.561838	2404135.552145	1.000000
549	2475451.845114	2475452.832846	1.000000
550	2548748.538031	2548749.522888	1.000000
551	2624075.814426	2624076.796107	1.000000
552	2701486.074199	2701487.052406	1.000000
553	2781032.970373	2781033.944807	1.000000
554	2862771.436704	2862772.407069	1.000000
555	2946757.715844	2946758.681844	1.000000
556	3033049.388072	3033050.349412	1.000000
557	3121705.400603	3121706.356992	1.000000
558	3212786.097485	3212787.048631	1.000000
559	3306353.250090	3306354.195703	1.000000
560	3402470.088218	3402471.028010	1.000000
561	3501201.331821	3501202.265505	1.000000
562	3602613.223355	3602614.150647	1.000000
563	3706773.560779	3706774.481397	1.000000
564	3813751.731206	3813752.644869	1.000000
565	3923618.745218	3923619.651648	1.000000
566	4036447.271864	4036448.170785	1.000000
567	4152311.674344	4152312.565483	1.000000
568	4271288.046396	4271288.929481	1.000000
569	4393454.249403	4393455.124164	1.000000
570	4518889.950216	4518890.816388	1.000000
571	4647676.659734	4647677.517052	1.000000
572	4779897.772224	4779898.620428	1.000000
573	4915638.605415	4915639.444246	1.000000
574	5054986.441373	5054987.270576	1.000000
575	5198030.568168	5198031.387489	1.000000
576	5344862.322349	5344863.131540	1.000000
577	5495575.132248	5495575.931062	1.000000
578	5650264.562115	5650265.350309	1.000000
579	5809028.357106	5809029.134440	1.000000
580	5971966.489143	5971967.255379	1.000000
581	6139181.203647	6139181.958553	1.000000
582	6310777.067183	6310777.810528	1.000000
583	6486861.015998	6486861.747556	1.000000
584	6667542.405509	6667543.125058	1.000000
585	6852933.060723	6852933.768042	1.000000
586	7043147.327620	7043148.022496	1.000000
587	7238302.125523	7238302.807742	1.000000
588	7438517.000448	7438517.669804	1.000000
589	7643914.179485	7643914.835773	1.000000
590	7854618.626191	7854619.269211	1.000000
591	8070758.097040	8070758.726597	1.000000
592	8292463.198942	8292463.814844	1.000000
593	8519867.447832	8519868.049891	1.000000
594	8753107.328378	8753107.916410	1.000000
595	8992322.354794	8992322.928621	1.000000
596	9237655.132807	9237655.692254	1.000000
